dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,getsentry/sentry,56b1fdd7116f067f170013790e2d194a88e0606e,src/sentry/pipeline/base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,10021,utf-8,d5ee42dfed902810448c0da4dec99ccfd09d41aea2bd1f4d84938da6e56a867a,1,1,,
treatment,getsentry/sentry,5778c7a72e21e9d8c83248e0ad6b7d906c3aa02b,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,35723,utf-8,35376d27deba69b32ab0154573fe2f9384f9aaea71ee81028d5a9d8022107df6,1,1,,
treatment,getsentry/sentry,5848f707f38534e71b73cf81d80c74e12dab75c9,src/sentry/workflow_engine/migration_helpers/issue_alert_conditions.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string: unmatched '[',1,12095,utf-8,8953cf6c80fbdb3b74ffb066de8be7292b4d018ef5b3c149c22540d855ee5783,1,1,,
treatment,getsentry/sentry,59e1c30636357685da5d9a03d6790b39ff0b9ad7,tests/sentry/grouping/test_components.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: expected '(',0,11503,utf-8,1fd2901f13dd1f0c9ccdd351436ab2993e323803e2e7c98394d1b74ebf66c245,1,1,,
treatment,getsentry/sentry,5a3866352ed4a5188ee751c5aee6345e976c32cd,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,49801,utf-8,c4d0386c3d25a80a210452c949caa6c49acc2611427094089cf224be5da91fbd,1,1,,
treatment,getsentry/sentry,5a78cbf0f6ae8a5f614d59200fa6b45913c56156,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,27447,utf-8,827831f630297741e4815cc0fd8b4ac46346a00357bd56f035b0c2c80e6b37c1,1,1,,
treatment,getsentry/sentry,5b0d2c060b078213b9d7930bab995b4899b9d22d,src/sentry/api/decorators.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,2112,utf-8,7dd430c2250e4b1cfd0455a548895f71c826279582898106b239b8a8649f6e02,1,1,,
treatment,getsentry/sentry,5b0d2c060b078213b9d7930bab995b4899b9d22d,src/sentry/testutils/pytest/fixtures.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,12153,utf-8,d67f7793fd243a6ae40880bc77577f30a7eda8bfa2759830e506c8fe8188fcb6,1,1,,
treatment,getsentry/sentry,5b0d2c060b078213b9d7930bab995b4899b9d22d,src/sentry/testutils/silo.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,26466,utf-8,ad33c538c008cefa2ba86e0ea2a2a186e5eedc8147677c26db488e6f5b04f0ff,1,1,,
treatment,getsentry/sentry,5b0d2c060b078213b9d7930bab995b4899b9d22d,src/sentry/users/api/serializers/user_identity_config.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,6341,utf-8,1bd57a2a919fd18430814c17a6cb4c85afe3ffb84868c42589734f8637cdebfc,1,1,,
treatment,getsentry/sentry,5da982cfea03dc21be138d9ce488c3045056dba9,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,28031,utf-8,364cbabc112078bbaa76c25724b0d33d042ea989afcbacfc3592005dfd62e854,1,1,,
treatment,getsentry/sentry,5db1b8a277a999d488f2b5a876a1ffc1cf7c529c,src/sentry/issues/grouptype.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,23298,utf-8,6d4a459bdbed9a1b16a4242990305b75c55a1c61ae2a2db1d7e13e9621854514,1,1,,
treatment,getsentry/sentry,5dcf74609cc72abe0b0bc39e55a4785707e1d58b,src/sentry/uptime/issue_platform.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,4371,utf-8,6a73fa964b31ca5277d5ae9e8abe5f1bbf237c33d8b9f74577cb0d77f5f515f2,1,1,,
treatment,getsentry/sentry,5e87f2118d5852615c7e89dacc15dbb80b76be27,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,24047,utf-8,176ead587c711dda678fd3ba1bd5346e6565e223d6214181f76f8e132356c240,1,1,,
treatment,getsentry/sentry,60ca730f94ca04b99ce18d0272c99c7b4c34a4a2,src/sentry/tagstore/snuba/backend.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,54202,utf-8,f4384096f9297d5fcbbee962be97582dc9e90b6385b1ced74eadf15b35efa9db,1,1,,
treatment,getsentry/sentry,60ca730f94ca04b99ce18d0272c99c7b4c34a4a2,src/sentry/utils/concurrent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,10722,utf-8,e7592203e3bcce5a28639e64d180810ead0e9c71434ab514c39223fa379b4dec,1,1,,
treatment,getsentry/sentry,60ca730f94ca04b99ce18d0272c99c7b4c34a4a2,src/sentry/utils/snuba.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 617),0,79510,utf-8,d0d4fdebb5cecfa55ca538a08981bff4e2b526faa762426ca101fb1dc5366e85,1,1,,
treatment,getsentry/sentry,62ee3349467156d87a9b4b99f8d2e34f5578cd5b,src/sentry/tagstore/snuba/backend.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,54232,utf-8,9c5269732f40f70f6f882b0e75c1f05b4c0c1b9fd570cb98dbf779585ac97c47,1,1,,
treatment,getsentry/sentry,62ee3349467156d87a9b4b99f8d2e34f5578cd5b,src/sentry/utils/concurrent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,10686,utf-8,fd124da1875f7e59f1f63f273645e8843e054499047ce7b9dc50cf630ecfbcb0,1,1,,
treatment,getsentry/sentry,62ee3349467156d87a9b4b99f8d2e34f5578cd5b,src/sentry/utils/snuba.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 616),0,79497,utf-8,2ea63388cbe35b6bcef36c13c0ef6cb900fb12aaf78448c6490a7aeb631540c4,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/audit_log/events.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,14152,utf-8,95f17f6bdc190ea853df5939d4750f3e650af011b937c5927d626c06e6ae8c47,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/integrations/pagerduty/client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,3335,utf-8,d936bc967333cc56d2f51157b5314c0250f718288df3e8f4fbb144bffb3157f2,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/new_migrations/monkey/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,5374,utf-8,853b6bef10179039b05470e808973eae5dc1696605e1338581e58e3afc8ceb22,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/replays/lib/eap/snuba_transpiler.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,34184,utf-8,e2bd55f6bd9d57b43444d835a152fb4d4477cb061845cc22413477e7a5ebadc8,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/tagstore/snuba/backend.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,54209,utf-8,534bb2f3d379b5d6d5c63cc839e3a9097e5be320de37465e70a8572b0c9916f4,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/testutils/pytest/fixtures.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,12147,utf-8,38772696b9486c210a9250c9c3ec7f14b94663a35763d9d626abf06bff7ec5c7,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,src/sentry/uptime/grouptype.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,11408,utf-8,3af0cfd7ba444c31719d5064b4aeb1c509bca2edbf75bf8058dd80570eb49363,1,1,,
treatment,getsentry/sentry,6306803deffe6eb3d417250007747ad0f44bfc73,tests/conftest.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,6038,utf-8,e7d3422808858576d22a98919db0697edf53746df57d72bc2d1586d344bee030,1,1,,
treatment,getsentry/sentry,63af2a41a8d98cb903451dee458c9f2da2c648bd,src/sentry/grouping/enhancer/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,16103,utf-8,c6454efa5f9a8e43328105309715e95d5f76b79c25d2a5ad718800e5a6c83c12,1,1,,
treatment,getsentry/sentry,63fdc8004845020bb2676def4acad7f5388fa8d7,src/sentry/replays/endpoints/project_replay_summarize_breadcrumbs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,17542,utf-8,88021745ba19a01d45dc431009cd8f4894da8841c3312499c82bd1cabe5ebd01,1,1,,
treatment,getsentry/sentry,642fc8a3de3fddf268b475d33ee2649e06b2fbf1,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,25956,utf-8,f48d80f44eda7b0670a14cacb835727cfa21c13d5d0fcbfbcd2f0fa05fab8865,1,1,,
treatment,getsentry/sentry,64a223a8eadf0c5331a66161ff096762a957e46a,src/sentry/integrations/pagerduty/client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,3084,utf-8,0b7d1421a6ae3bf3e88bbd05cb8896158474cbb3d95ea3af8e4b802e99307bee,1,1,,
treatment,getsentry/sentry,661d44210bc12cc5063e94a36f1e1fd446daa9e9,src/sentry/integrations/github_enterprise/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,19792,utf-8,4d3488d33db9534bd8cec0c3ccb3927ead50838e79f70a3b6a3d710990c781e9,1,1,,
treatment,getsentry/sentry,689eb6eaac6344dceeadac2ca2cfbacfd6d6a5f7,src/sentry/replays/usecases/ingest/event_parser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,0,1,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,15259,utf-8,1f31566ff3559bc1a25887b574c7f95471db3545ab34f5165ceb2a257cd37241,1,1,,
treatment,getsentry/sentry,691a2f9ea03349c1eef57895db1bfee5b3a6117c,src/sentry/replays/lib/eap/snuba_transpiler.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,34153,utf-8,1110faba0d623d85f29a89b8d2ce06e6ef7464ec885be658027535e0c0d7a6b0,1,1,,
treatment,getsentry/sentry,6a4e9263ae86d23e906dc8f830ec6dd24267ca11,src/sentry/grouping/enhancer/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: expecting '}',1,39165,utf-8,2652a4f9aedbd7fcfde6702637ed6c88cd0c31c976cdc880c1758d58954bdabe,1,1,,
treatment,getsentry/sentry,6ad89d2289006e7556bdd8bbe3832b0d84ca2dc8,src/sentry/utils/snuba.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 617),0,79445,utf-8,a3c7c9fecc5bb25d3b2677aae5e9dd031fafe378f2b7e3022fecbb4f123456a4,1,1,,
treatment,getsentry/sentry,6d0102cc6f51b108dbdb4d9df6b5b60db46213ce,src/sentry/replays/usecases/ingest/event_parser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,12898,utf-8,7bc25d2c2f36014bc0550b96929444e41ff4d2e706f57efac480154fbd4e4b79,1,1,,
treatment,getsentry/sentry,6d3c266c7877fe76191c0a1538ff4d2eaf2bed8a,src/sentry/replays/endpoints/project_replay_summarize_breadcrumbs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,11660,utf-8,39068985df20956b640dece5ab6a0ec0359a80f1df01a9fdf839798f07abf4a3,1,1,,
treatment,getsentry/sentry,6fa939b40cc5cf390ae0d6ed7d5d0c5b55143322,src/sentry/replays/endpoints/project_replay_summarize_breadcrumbs.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,11668,utf-8,41cf4e695ef84baf1493b1f12e3b2ca5a7365970aba14ea1af15939a841034a4,1,1,,
treatment,getsentry/sentry,71020989ecac836117ff8ce5068140838fb60325,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,22578,utf-8,304f21927e09d35fdf3b274e217850627e9f7c4aab8618f8ef1ea721e8e2c153,1,1,,
treatment,getsentry/sentry,713a47107a517e9032792bea1eae2234d7258c2b,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,22583,utf-8,e1328049ecb39fc34d90a6e5f35f1a78c98da5b20b5ae2d680aab444b9f0abb8,1,1,,
treatment,getsentry/sentry,716ecaf7ada3ee4f880c075b09ee4d28daabd92f,src/sentry/search/eap/spans/aggregates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,25606,utf-8,60f73c7f55cb245b3ba2ec3c3842244d1c5d3ac6acda0599aacbf28b98cf9e35,1,1,,
treatment,getsentry/sentry,718455d80de4b2e8e4eee9b84eae8448262631c8,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33391,utf-8,4330f0b5e487b97ae99f4d36edd97e343bf32b9f3c80fe2c599aa18bb16ce7b7,1,1,,
treatment,getsentry/sentry,71c6793f11e08201fc0de958376bbf4bbe44ab33,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,25532,utf-8,65d2fe7e1f07370e0d039fedc6563e05c70933f6b6883b71049592aeb5ce11fd,1,1,,
treatment,getsentry/sentry,7288f414a6eb5c30be154360295db36517c51597,src/sentry/auth/services/auth/model.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,7729,utf-8,b35c61b5d690c666a29fb9a09d6f3c0d601d3731199323db75575f6ed0c74aa4,1,1,,
treatment,getsentry/sentry,7372566f59faed92b80c042ed33d655e4fad3922,src/sentry/tagstore/snuba/backend.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,53116,utf-8,1a03a599b4caa63f6d2d7c0690cb319d6bd5386db2272a1eca19063c0fe37c0c,1,1,,
treatment,getsentry/sentry,73d312ec68b6c6360d02ab9e5fd7f0f479d43d06,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33410,utf-8,cec6c299ebe7b01d6de4d98c5f3f556dd941f13284522917725a834129fdc199,1,1,,
treatment,getsentry/sentry,73e1b85aa7de1a881532b41a5960c917500d7fbf,src/sentry/new_migrations/monkey/__init__.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,5366,utf-8,f42a7178b39355d711bfab0841d37955eeace908a0cfcce6fbf3ccd6d5c5ea14,1,1,,
treatment,getsentry/sentry,77129d877b9693ed84a85b68000464edcd60cc35,src/sentry/workflow_engine/processors/delayed_workflow.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: expected '(',0,33843,utf-8,47fc70a66fe40cec1d750c3ba000ec05c481589eaa89f65563a109e8748f4660,1,1,,
