treatment_repo,treatment_month,event_month,time_to_event,in_event_window,treatment_python_eligible,treatment_scan_status,control_rank,control_repo,pair_status,control_clone_found,control_slot_status,control_slot_usable,eligibility_lookup,selected_eligibility_month,selected_snapshot_observed_month,selected_snapshot_commit,selected_commit_resolution,selected_scan_status,selected_python_eligible,asof_row_gap_months,snapshot_age_months,selected_months_since_observed_commit,selected_error_message,pair_status_overridden_by_history
cohnen/mcp-google-ads,2025-08,2025-03,5.0,1,1,success_python,3,vonssy/DreamerQuests-BOT,aligned,1,python_eligible,1,prior_asof,2025-07,2025-07,2b4b4321c826efc3c8dc44982fcb439466ff5ebe,observed,success_python,1,1,1,0,,0
daojiAnime/vmq-fastapi,2025-01,2025-01,0.0,1,1,success_python,1,ali-bahrainian/RAG_best_practices,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,735049f4a408786566fbd3823ef8cb9ba461f341,observed,success_python,1,0,0,0,,0
daojiAnime/vmq-fastapi,2025-01,2025-01,0.0,1,1,success_python,2,MrTimonM/Arichain-Bot,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,cafdbd057dca6e6a29a6079472ea502b67e6a9af,observed,success_python,1,0,0,0,,0
daojiAnime/vmq-fastapi,2025-01,2025-01,0.0,1,1,success_python,3,yihozhang/most-influential-pl-papers,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,cd397fb86c16b68e2dfafc7f74667b492be74a1d,observed,success_python,1,0,0,0,,0
daojiAnime/vmq-fastapi,2025-02,2025-01,1.0,1,1,success_python,1,ali-bahrainian/RAG_best_practices,aligned,1,python_eligible,1,exact_month,2025-02,2025-01,735049f4a408786566fbd3823ef8cb9ba461f341,carried_forward,success_python,1,0,1,1,,0
daojiAnime/vmq-fastapi,2025-02,2025-01,1.0,1,1,success_python,2,MrTimonM/Arichain-Bot,aligned,1,python_eligible,1,prior_asof,2025-01,2025-01,cafdbd057dca6e6a29a6079472ea502b67e6a9af,observed,success_python,1,1,1,0,,0
daojiAnime/vmq-fastapi,2025-02,2025-01,1.0,1,1,success_python,3,yihozhang/most-influential-pl-papers,aligned,1,python_eligible,1,prior_asof,2025-01,2025-01,cd397fb86c16b68e2dfafc7f74667b492be74a1d,observed,success_python,1,1,1,0,,0
daojiAnime/vmq-fastapi,2025-03,2025-01,2.0,1,1,success_python,1,ali-bahrainian/RAG_best_practices,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,be7e7ac3532da61f47c1931c68b52f647267c608,observed,success_python,1,0,0,0,,0
daojiAnime/vmq-fastapi,2025-03,2025-01,2.0,1,1,success_python,2,MrTimonM/Arichain-Bot,aligned,1,python_eligible,1,prior_asof,2025-01,2025-01,cafdbd057dca6e6a29a6079472ea502b67e6a9af,observed,success_python,1,2,2,0,,0
daojiAnime/vmq-fastapi,2025-03,2025-01,2.0,1,1,success_python,3,yihozhang/most-influential-pl-papers,aligned,1,python_eligible,1,prior_asof,2025-01,2025-01,cd397fb86c16b68e2dfafc7f74667b492be74a1d,observed,success_python,1,2,2,0,,0
discus0434/nook,2025-02,2025-02,0.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,ae3c1e35770536349214505cccbfba4bc11d895c,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-02,2025-02,0.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,9bbb606215b45b26e20f214ef65359d3a0d561f3,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-02,2025-02,0.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-03,2025-02,1.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,4bf71d024e75d12903ebfc79157120e477643dac,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-03,2025-02,1.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-03,2025-02,1.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,1,1,0,,0
discus0434/nook,2025-04,2025-02,2.0,1,1,success_python,1,MIT-Emerging-Talent/ET6-edXtras,aligned,1,python_eligible,1,exact_month,2025-04,2025-04,298895297e3070065b1d3a8f8b0ad1e0b80e2dfa,observed,success_python,1,0,0,0,,0
discus0434/nook,2025-04,2025-02,2.0,1,1,success_python,2,LuneMods/KCD2-Blender-Toolkit,aligned,1,python_eligible,1,prior_asof,2025-03,2025-03,c335231561e1327a43f7aac66357232fa83ee545,observed,success_python,1,1,1,0,,0
discus0434/nook,2025-04,2025-02,2.0,1,1,success_python,3,ninareyes1/Simple-Digital-Clock,aligned,1,python_eligible,1,prior_asof,2025-02,2025-02,bff2e4c50c8d83c5407270dc94ad8aa6d4fe9865,observed,success_python,1,2,2,0,,0
ericmjl/llamabot,2024-01,2024-09,-8.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-01,2024-01,320337c3de75b67b3f99a54728885cb7d8173d4a,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-01,2024-09,-8.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-01,2024-01,63716964c10436377f3ac5e6413ce729bd48fe73,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-01,2024-09,-8.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
ericmjl/llamabot,2024-02,2024-09,-7.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-02,2024-02,642c2b5b4a8272f5dcfa81247637330de99fabec,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-02,2024-09,-7.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-02,2024-02,8d00a09bdea9ad1093cd060c310fc3c8d88fbc93,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-02,2024-09,-7.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
ericmjl/llamabot,2024-03,2024-09,-6.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-03,2024-03,0139700cf0b051a0421b5f48da3a06bb092ab4a0,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-03,2024-09,-6.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-03,2024-03,fa65da712ea11d1a3573737dc4356ca5050928d3,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-03,2024-09,-6.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
ericmjl/llamabot,2024-04,2024-09,-5.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-04,2024-04,4cd830bed06a646088da8e3248c9909b13daf99a,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-04,2024-09,-5.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-04,2024-04,64bf75a1e73d6975b39e06dcbec1c88e4e875218,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-04,2024-09,-5.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,no_prior_snapshot,0,,,,,,,,,,,,0
ericmjl/llamabot,2024-05,2024-09,-4.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-05,2024-05,6dcda1e58bdcd159e49af92f7fc3469c57d06eb5,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-05,2024-09,-4.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-05,2024-05,f4ab75e0e691308c1dadbcec259d0e6a2b820da8,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-05,2024-09,-4.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,exact_month,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-06,2024-09,-3.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-06,2024-06,35d81e7803d5173dcff73f00317928f4ced751dd,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-06,2024-09,-3.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-06,2024-06,4a6051c717fabc9321c4f5abc8b9d024a4a0255d,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-06,2024-09,-3.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,1,1,0,,0
ericmjl/llamabot,2024-07,2024-09,-2.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-07,2024-07,331aa84ba7dd62b49bc3164d0f9ae0a2154d74e9,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-07,2024-09,-2.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-07,2024-07,13324dbffc516f909d4d880974c49c261f29e2ad,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-07,2024-09,-2.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,2,2,0,,0
ericmjl/llamabot,2024-08,2024-09,-1.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-08,2024-08,bb211b10d2c24fc04093be980c1b44abb1b87d37,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-08,2024-09,-1.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-08,2024-08,b14b7869cf9cf411357168cf062b5c0539aeaa2c,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-08,2024-09,-1.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,3,3,0,,0
ericmjl/llamabot,2024-09,2024-09,0.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-09,2024-09,e87654bb4ba5cc93958f0edaef7d9d958bca9e73,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-09,2024-09,0.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-09,2024-09,e5326dda025f274046cbc18492e7c358fc334c9a,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-09,2024-09,0.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,4,4,0,,0
ericmjl/llamabot,2024-10,2024-09,1.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,f0690d71ab8cc5ceacac5cb4c55a5c06405fe7d5,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-10,2024-09,1.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-10,2024-10,c0f8f29bf6ef0806c596d44e5dc12732be371dd7,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-10,2024-09,1.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,5,5,0,,0
ericmjl/llamabot,2024-11,2024-09,2.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-11,2024-11,32e54286551a01b18586259e416bf722f5603a35,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-11,2024-09,2.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,exact_month,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-11,2024-09,2.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,6,6,0,,0
ericmjl/llamabot,2024-12,2024-09,3.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,6a1cf53f43973ee7fd4698ff44e45fedfeee46d1,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2024-12,2024-09,3.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,1,1,0,,0
ericmjl/llamabot,2024-12,2024-09,3.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,7,7,0,,0
ericmjl/llamabot,2025-01,2024-09,4.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,a399272f42cc9274f9652834ff9f56d7bc43fa32,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-01,2024-09,4.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,2,2,0,,0
ericmjl/llamabot,2025-01,2024-09,4.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,8,8,0,,0
ericmjl/llamabot,2025-02,2024-09,5.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,eb02dd26d2337d39072f924386a3e97a16852a16,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-02,2024-09,5.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,3,3,0,,0
ericmjl/llamabot,2025-02,2024-09,5.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,9,9,0,,0
ericmjl/llamabot,2025-03,2024-09,6.0,1,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-03,2025-02,eb02dd26d2337d39072f924386a3e97a16852a16,carried_forward,success_python,1,0,1,1,,0
ericmjl/llamabot,2025-03,2024-09,6.0,1,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,4,4,0,,0
ericmjl/llamabot,2025-03,2024-09,6.0,1,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,10,10,0,,0
ericmjl/llamabot,2025-04,2024-09,7.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-04,2025-04,e490963118f067e36252c267be03c306aa474801,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-04,2024-09,7.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,5,5,0,,0
ericmjl/llamabot,2025-04,2024-09,7.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,11,11,0,,0
ericmjl/llamabot,2025-05,2024-09,8.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-05,2025-05,0d67cf01b4e483c311aeb7ae9bf79cb8d9967aa1,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-05,2024-09,8.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,6,6,0,,0
ericmjl/llamabot,2025-05,2024-09,8.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,12,12,0,,0
ericmjl/llamabot,2025-06,2024-09,9.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-06,2025-06,18b8e71b39a917eadec2fa2edbd94f0a23150efd,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-06,2024-09,9.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,7,7,0,,0
ericmjl/llamabot,2025-06,2024-09,9.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,13,13,0,,0
ericmjl/llamabot,2025-07,2024-09,10.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-07,2025-07,a41faa769bac914ea1518942a2348889f23ab871,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-07,2024-09,10.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,8,8,0,,0
ericmjl/llamabot,2025-07,2024-09,10.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,14,14,0,,0
ericmjl/llamabot,2025-08,2024-09,11.0,0,1,success_python,1,stakewise/v3-operator,aligned,1,python_eligible,1,exact_month,2025-08,2025-08,44f69fe8beee0abb5ab4570df353aab421bc8100,observed,success_python,1,0,0,0,,0
ericmjl/llamabot,2025-08,2024-09,11.0,0,1,success_python,2,MalevichAI/malevich,aligned,1,python_eligible,1,prior_asof,2024-11,2024-11,18e8b19a7506c7b51453be5726f3ad733279f7fe,observed,success_python,1,9,9,0,,0
ericmjl/llamabot,2025-08,2024-09,11.0,0,1,success_python,3,FaceAdapter/Face-Adapter,aligned,1,python_eligible,1,prior_asof,2024-05,2024-05,6e313885188e05740a7c40e12c1b9015c748bf08,observed,success_python,1,15,15,0,,0
ericmjl/pyds-cli,2024-01,2024-11,-10.0,0,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,exact_month,2024-01,2022-08,7484e548f438f0ccf29562f7fafb08ed4bea7b42,carried_forward,success_python,1,0,17,17,,0
ericmjl/pyds-cli,2024-01,2024-11,-10.0,0,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,30,30,0,,0
ericmjl/pyds-cli,2024-01,2024-11,-10.0,0,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,16,16,0,,0
ericmjl/pyds-cli,2024-02,2024-11,-9.0,0,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,exact_month,2024-02,2022-08,7484e548f438f0ccf29562f7fafb08ed4bea7b42,carried_forward,success_python,1,0,18,18,,0
ericmjl/pyds-cli,2024-02,2024-11,-9.0,0,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,31,31,0,,0
ericmjl/pyds-cli,2024-02,2024-11,-9.0,0,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,17,17,0,,0
ericmjl/pyds-cli,2024-03,2024-11,-8.0,0,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,exact_month,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,0,0,0,,0
ericmjl/pyds-cli,2024-03,2024-11,-8.0,0,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,32,32,0,,0
ericmjl/pyds-cli,2024-03,2024-11,-8.0,0,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,18,18,0,,0
ericmjl/pyds-cli,2024-04,2024-11,-7.0,0,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,prior_asof,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,1,1,0,,0
ericmjl/pyds-cli,2024-04,2024-11,-7.0,0,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,33,33,0,,0
ericmjl/pyds-cli,2024-04,2024-11,-7.0,0,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,19,19,0,,0
ericmjl/pyds-cli,2024-05,2024-11,-6.0,1,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,prior_asof,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,2,2,0,,0
ericmjl/pyds-cli,2024-05,2024-11,-6.0,1,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,34,34,0,,0
ericmjl/pyds-cli,2024-05,2024-11,-6.0,1,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,20,20,0,,0
ericmjl/pyds-cli,2024-06,2024-11,-5.0,1,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,prior_asof,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,3,3,0,,0
ericmjl/pyds-cli,2024-06,2024-11,-5.0,1,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,35,35,0,,0
ericmjl/pyds-cli,2024-06,2024-11,-5.0,1,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,21,21,0,,0
ericmjl/pyds-cli,2024-07,2024-11,-4.0,1,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,prior_asof,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,4,4,0,,0
ericmjl/pyds-cli,2024-07,2024-11,-4.0,1,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,36,36,0,,0
ericmjl/pyds-cli,2024-07,2024-11,-4.0,1,1,success_python,3,YangDi666/UNIK,aligned,1,python_eligible,1,prior_asof,2022-09,2022-09,bf39968b46bdeb3f6027dda69838f94fef018c55,observed,success_python,1,22,22,0,,0
ericmjl/pyds-cli,2024-08,2024-11,-3.0,1,1,success_python,1,weizequan/TASHR,aligned,1,python_eligible,1,prior_asof,2024-03,2024-03,1a07e41961e032d4f663af63e0199f177a2561bf,observed,success_python,1,5,5,0,,0
ericmjl/pyds-cli,2024-08,2024-11,-3.0,1,1,success_python,2,krishpranav/socialosint,aligned,1,python_eligible,1,prior_asof,2021-07,2021-07,2b469c451cde2cd8453d2a5a5ae476d3a87e138f,observed,success_python,1,37,37,0,,0
